### var1 :  probe_sc_eta 
### var2 :  probe_Pho_et 
  -2.500	  -2.000	 +15.000	 +20.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000
  -2.000	  -1.566	 +15.000	 +20.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000
  -1.566	  -1.444	 +15.000	 +20.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000
  -1.444	  -0.800	 +15.000	 +20.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000
  -0.800	  +0.000	 +15.000	 +20.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000
  +0.000	  +0.800	 +15.000	 +20.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000
  +0.800	  +1.444	 +15.000	 +20.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000
  +1.444	  +1.566	 +15.000	 +20.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000
  +1.566	  +2.000	 +15.000	 +20.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000
  +2.000	  +2.500	 +15.000	 +20.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000
  -2.500	  -2.000	 +20.000	 +35.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000
  -2.000	  -1.566	 +20.000	 +35.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000
  -1.566	  -1.444	 +20.000	 +35.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000
  -1.444	  -0.800	 +20.000	 +35.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000
  -0.800	  +0.000	 +20.000	 +35.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000
  +0.000	  +0.800	 +20.000	 +35.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000
  +0.800	  +1.444	 +20.000	 +35.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000
  +1.444	  +1.566	 +20.000	 +35.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000
  +1.566	  +2.000	 +20.000	 +35.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000
  +2.000	  +2.500	 +20.000	 +35.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000
  -2.500	  -2.000	 +35.000	 +50.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000
  -2.000	  -1.566	 +35.000	 +50.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000
  -1.566	  -1.444	 +35.000	 +50.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000
  -1.444	  -0.800	 +35.000	 +50.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000
  -0.800	  +0.000	 +35.000	 +50.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000
  +0.000	  +0.800	 +35.000	 +50.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000
  +0.800	  +1.444	 +35.000	 +50.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000
  +1.444	  +1.566	 +35.000	 +50.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000
  +1.566	  +2.000	 +35.000	 +50.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000
  +2.000	  +2.500	 +35.000	 +50.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000
  -2.500	  -2.000	 +50.000	 +90.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000
  -2.000	  -1.566	 +50.000	 +90.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000
  -1.566	  -1.444	 +50.000	 +90.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000
  -1.444	  -0.800	 +50.000	 +90.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000
  -0.800	  +0.000	 +50.000	 +90.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000
  +0.000	  +0.800	 +50.000	 +90.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000
  +0.800	  +1.444	 +50.000	 +90.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000
  +1.444	  +1.566	 +50.000	 +90.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000
  +1.566	  +2.000	 +50.000	 +90.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000
  +2.000	  +2.500	 +50.000	 +90.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000
  -2.500	  -2.000	 +90.000	+150.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000
  -2.000	  -1.566	 +90.000	+150.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000
  -1.566	  -1.444	 +90.000	+150.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000
  -1.444	  -0.800	 +90.000	+150.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000
  -0.800	  +0.000	 +90.000	+150.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000
  +0.000	  +0.800	 +90.000	+150.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000
  +0.800	  +1.444	 +90.000	+150.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000
  +1.444	  +1.566	 +90.000	+150.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000
  +1.566	  +2.000	 +90.000	+150.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000
  +2.000	  +2.500	 +90.000	+150.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000
  -2.500	  -2.000	+150.000	+500.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000
  -2.000	  -1.566	+150.000	+500.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000
  -1.566	  -1.444	+150.000	+500.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000
  -1.444	  -0.800	+150.000	+500.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000
  -0.800	  +0.000	+150.000	+500.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000
  +0.000	  +0.800	+150.000	+500.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000
  +0.800	  +1.444	+150.000	+500.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000
  +1.444	  +1.566	+150.000	+500.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000
  +1.566	  +2.000	+150.000	+500.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000
  +2.000	  +2.500	+150.000	+500.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000	-1.000
